index	word	lemma	posUni	posFine	morph	head	dep	_	coarse_dep
18	zirela	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	17	aux	_	aux
10	ariko	ari_izan	VERB	_	_	0	root	_	root
11	dira	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	10	aux	_	aux
7	ibili	ibili	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	aux	SpaceAfter=No	aux
2	ikusitakoaren	ikusi	VERB	_	Case=Gen|Definite=Def|Number=Sing|VerbForm=Part	3	advcl	_	advcl
7	hazi	hazi	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	aux	_	aux
12	zeuden	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	13	acl	_	acl
15	estalita	estali	VERB	_	VerbForm=Part	7	conj	_	conj
16	daude	egon	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	15	cop	SpaceAfter=No	cop
3	esan	esan	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
4	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	3	aux	_	aux
7	komeni	komeni	VERB	_	_	8	compound	_	compound
8	denean	izan	AUX	_	_	10	advcl	SpaceAfter=No	advcl
10	onartuko	onartu	VERB	_	Aspect=Prosp|VerbForm=Part	3	ccomp	_	ccomp
11	duela	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	10	aux	SpaceAfter=No	aux
2	duen	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	3	acl	_	acl
5	sinisten	sinetsi	VERB	_	Aspect=Imp|VerbForm=Inf	7	ccomp	_	ccomp
6	duela	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	5	aux	_	aux
7	dio	esan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	0	root	_	root
12	eman	eman	VERB	_	VerbForm=Part	21	advcl	_	advcl
15	handitu	handitu	VERB	_	VerbForm=Part	12	conj	_	conj
16	dezan	*ezan	AUX	_	Mood=Sub|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	15	aux	_	aux
21	dela	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	22	ccomp	_	ccomp
22	gaineratzen	gaineratu	VERB	_	Aspect=Imp|VerbForm=Inf	7	conj	_	conj
23	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	22	aux	SpaceAfter=No	aux
3	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	cop	_	cop
7	izan	izan	AUX	_	Aspect=Perf|VerbForm=Part	6	cop	_	cop
8	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	aux	_	aux
14	esaten	esan	VERB	_	Aspect=Imp|VerbForm=Inf	17	advcl	_	advcl
15	duenez	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	14	aux	SpaceAfter=No	aux
17	erre	erre	VERB	_	VerbForm=Part	7	conj	_	conj
18	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	17	aux	_	aux
19	zituen	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	17	aux	_	aux
4	jokatuko	jokatu	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
5	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	aux	_	aux
12	jokatuko	jokatu	VERB	_	Aspect=Prosp|VerbForm=Part	4	conj	_	conj
13	dute	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	12	aux	_	aux
5	zauritu	zauritu	VERB	_	VerbForm=Part	7	obj	_	obj
7	ebakuatzeko	ebakuatu	VERB	_	Case=Abs|Definite=Ind	8	advcl	_	advcl
8	erabili	erabili	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
9	ziren	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	8	aux	_	aux
1	irekien	ireki	VERB	_	Case=Gen|Definite=Def|Number=Plur|VerbForm=Part	2	nmod	_	nmod
5	dela	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	3	cop	_	cop
8	dago	egon	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	cop	SpaceAfter=No	cop
3	erakutsitako	erakutsi	VERB	_	Case=Loc|VerbForm=Part	4	advcl	_	advcl
5	egiten	egin	VERB	_	Aspect=Imp|VerbForm=Inf	10	advcl	_	advcl
6	badugu	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	5	aux	_	aux
8	irabazteko	irabazi	VERB	_	Case=Loc	9	advcl	_	advcl
10	izango	izan	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
11	gara	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=1	10	aux	SpaceAfter=No	aux
5	egiten	egin	VERB	_	Aspect=Imp|VerbForm=Inf	13	advcl	_	advcl
6	dugunez	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	5	aux	_	aux
9	ematen	eman	VERB	_	Aspect=Imp|VerbForm=Inf	5	conj	_	conj
10	ditugunez	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	9	aux	SpaceAfter=No	aux
13	genuen	ukan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	0	root	_	root
17	izango	izan	VERB	_	Aspect=Prosp|VerbForm=Part	13	ccomp	_	ccomp
18	zela	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	17	aux	SpaceAfter=No	aux
4	argituak	argitu	VERB	_	Case=Abs|Definite=Def|Number=Plur|VerbForm=Part	14	advcl	_	advcl
5	izan	izan	AUX	_	VerbForm=Part	4	cop	_	cop
13	aztertzen	aztertu	VERB	_	Case=Ine	14	advcl	_	advcl
14	egongo	egon	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
15	dira	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	14	aux	SpaceAfter=No	aux
10	atxiki	atxiki	VERB	_	VerbForm=Part	8	flat	_	flat
11	deritzan	iritzi	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	12	acl	_	acl
13	izango	izan	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
14	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	13	aux	SpaceAfter=No	aux
7	sartu	sartu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	aux	_	aux
4	kutsatuta	kutsatu	VERB	_	VerbForm=Part	5	advcl	_	advcl
5	gaude	egon	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=1	0	root	SpaceAfter=No	root
6	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	7	aux	_	aux
7	bete	bete	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
9	esandakoa	esan	VERB	_	Case=Abs|Definite=Def|Number=Sing|VerbForm=Part	7	obj	SpaceAfter=No	obj
17	sartu	sartu	VERB	_	VerbForm=Part	7	conj	_	conj
21	jartzen	jarri	VERB	_	Aspect=Imp|VerbForm=Inf	7	conj	_	conj
22	dituzte	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	21	aux	SpaceAfter=No	aux
5	hartu	hartu	VERB	_	Aspect=Perf|VerbForm=Part	7	advcl	_	advcl
6	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	5	aux	_	aux
8	ahaztuta	ahaztu	VERB	_	VerbForm=Part	11	advcl	SpaceAfter=No	advcl
11	agertu	agertu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
12	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	11	aux	_	aux
21	zigortu	zigortu	VERB	_	Aspect=Perf|VerbForm=Part	11	conj	_	conj
22	ditu	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	21	aux	_	aux
7	onartzen	onartu	VERB	_	Aspect=Imp|VerbForm=Inf	9	acl	_	acl
8	zaien	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Plur|Person[abs]=3|Person[dat]=3	7	aux	_	aux
10	gertatzen	gertatu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
11	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	10	aux	SpaceAfter=No	aux
6	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	8	ccomp	_	ccomp
7	ziola	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	6	aux	_	aux
8	dio	esan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	0	root	SpaceAfter=No	root
13	osatzen	osatu	VERB	_	Case=Ine	15	xcomp	_	xcomp
14	ari	ari	AUX	_	_	15	aux	_	aux
15	delako	izan	VERB	_	_	8	advcl	_	advcl
21	sufritzen	sufritu	VERB	_	Aspect=Imp|VerbForm=Inf	15	conj	_	conj
22	duelako	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	21	aux	SpaceAfter=No	aux
5	eskatu	eskatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
6	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	5	aux	_	aux
15	emateagatik	eman	VERB	_	Case=Cau|Definite=Def|Number=Sing	5	advcl	SpaceAfter=No	advcl
7	izango	izan	AUX	_	Aspect=Prosp|VerbForm=Part	6	cop	_	cop
8	balitz	izan	AUX	_	Mood=Cnd|Number[abs]=Sing|Person[abs]=3	7	aux	SpaceAfter=No	aux
3	alderatuz	alderatu	VERB	_	Case=Ins|Definite=Ind|VerbForm=Part	7	advcl	_	advcl
7	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	dugu	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	7	aux	SpaceAfter=No	aux
6	bagara	izan	VERB	_	_	18	advcl	SpaceAfter=No	advcl
12	zuzenduko	zuzendu	VERB	_	Aspect=Prosp|VerbForm=Part	18	ccomp	_	ccomp
13	direla	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	12	aux	_	aux
18	da	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	0	root	_	root
6	uzteko	utzi	VERB	_	Case=Abs|Definite=Ind	7	xcomp	_	xcomp
7	exijitu	exijitu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	zion	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	7	aux	_	aux
13	izendatzeko	izendatu	VERB	_	Case=Abs|Definite=Ind	10	xcomp	SpaceAfter=No	xcomp
3	leporatu	leporatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
4	die	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Plur|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	3	aux	_	aux
6	landu	landu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
7	dugu	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=1	6	aux	SpaceAfter=No	aux
12	baita	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	11	cop	_	cop
4	izan	izan	AUX	_	Aspect=Perf|VerbForm=Part	3	cop	_	cop
5	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	aux	_	aux
1	litekeena	*edin	VERB	_	Aspect=Prog|Case=Abs|Definite=Def|Mood=Pot|Number=Sing|Number[abs]=Sing|Person[abs]=3	2	xcomp	_	xcomp
6	izatea	izan	AUX	_	Case=Abs	5	cop	_	cop
6	den	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	5	cop	_	cop
8	utzi	utzi	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
9	zidan	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=1|Person[erg]=3	8	aux	SpaceAfter=No	aux
13	egingo	egin	VERB	_	Aspect=Prosp|VerbForm=Part	8	conj	_	conj
14	dut	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=1	13	aux	SpaceAfter=No	aux
2	esaten	esan	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
3	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	aux	SpaceAfter=No	aux
2	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	1	cop	SpaceAfter=No	cop
4	aztertzen	aztertu	VERB	_	Case=Ine	6	advcl	_	advcl
5	ari	ari	AUX	_	_	6	aux	_	aux
6	da	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	0	root	_	root
8	antolatzen	antolatu	VERB	_	Case=Ine	9	advcl	_	advcl
9	laguntzea	lagundu	VERB	_	Case=Abs	4	xcomp	_	xcomp
12	azpimarratzea	azpimarratu	VERB	_	Case=Abs	0	root	_	root
13	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	12	cop	SpaceAfter=No	cop
24	bilakatzea	bilakatu	VERB	_	Case=Abs	12	conj	SpaceAfter=No	conj
3	egingo	egin	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
4	zitzaizun	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Person[abs]=3|Person[dat]=2	3	aux	_	aux
9	erantzutea	erantzun	VERB	_	Case=Abs	3	csubj	_	csubj
13	definitzea	definitu	VERB	_	Case=Abs	9	conj	SpaceAfter=No	conj
2	bazkaltzen	bazkaldu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
3	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	2	aux	_	aux
6	gustatzen	gustatu	VERB	_	Aspect=Imp|VerbForm=Inf	8	acl	_	acl
7	zaion	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Person[abs]=3|Person[dat]=3	6	aux	_	aux
10	dira	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	9	cop	SpaceAfter=No	cop
4	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	5	aux	_	aux
5	jakingo	jakin	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
10	den	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	9	cop	SpaceAfter=No	cop
17	baitzuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	20	aux	_	aux
20	lortu	lortu	VERB	_	Aspect=Perf|VerbForm=Part	5	advcl	SpaceAfter=No	advcl
2	etorri	etorri	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
3	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	aux	SpaceAfter=No	aux
7	abiatu	abiatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	zuten	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	7	aux	_	aux
2	zaude	egon	VERB	_	Aspect=Prog|Mood=Imp|Number[abs]=Sing|Person[abs]=2	0	root	_	root
3	da	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	cop	_	cop
7	zuzendu	zuzendu	VERB	_	Aspect=Perf|VerbForm=Part	10	acl	_	acl
8	zigun	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Plur|Number[erg]=Sing|Person[abs]=3|Person[dat]=1|Person[erg]=3	7	aux	_	aux
17	ikusi	ikusi	VERB	_	Aspect=Perf|VerbForm=Part	3	conj	_	conj
18	zuten	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	17	aux	SpaceAfter=No	aux
6	deituko	deitu	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
7	diegu	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Plur|Number[erg]=Plur|Person[abs]=3|Person[dat]=3|Person[erg]=1	6	aux	SpaceAfter=No	aux
2	ematen	eman	VERB	_	Aspect=Imp|VerbForm=Inf	4	acl	_	acl
3	dioten	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Plur|Person[abs]=3|Person[dat]=3|Person[erg]=3	2	aux	_	aux
7	dabiltzan	ibili	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	8	acl	_	acl
9	dira	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Plur|Person[abs]=3	8	cop	SpaceAfter=No	cop
3	dela	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	cop	_	cop
4	esan	esan	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
5	dio	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	4	aux	_	aux
12	erantzun	erantzun	VERB	_	Aspect=Perf|VerbForm=Part	4	conj	_	conj
13	dio	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	12	aux	_	aux
16	balitz	izan	AUX	_	Aspect=Prog|Mood=Cnd|Number[abs]=Sing|Person[abs]=3	14	cop	_	cop
19	hautsiko	hautsi	VERB	_	Aspect=Prosp|VerbForm=Part	12	ccomp	SpaceAfter=No	ccomp
21	liokeela	*edun	AUX	_	Mood=Cnd|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	19	aux	SpaceAfter=No	aux
7	eman	eman	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
8	zaizkio	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Number[dat]=Sing|Person[abs]=3|Person[dat]=3	7	aux	_	aux
2	dizuet	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Plur|Number[erg]=Sing|Person[abs]=3|Person[dat]=2|Person[erg]=1	3	aux	_	aux
3	aipatzen	aipatu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
4	ezkontzea	ezkondu	VERB	_	Case=Abs	3	xcomp	SpaceAfter=No	xcomp
2	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
3	duzu	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=2	2	aux	_	aux
7	izango	izan	VERB	_	Aspect=Prosp|VerbForm=Part	12	advcl	_	advcl
8	bada	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	aux	_	aux
12	errekuperatuko	errekuperatu	VERB	_	Aspect=Prosp|VerbForm=Part	0	root	_	root
13	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	12	aux	_	aux
4	den	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	cop	_	cop
7	ikertzea	ikertu	VERB	_	Case=Abs	0	root	_	root
8	izango	izan	AUX	_	Aspect=Prosp|VerbForm=Part	7	cop	_	cop
9	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	8	aux	_	aux
9	jasan	jasan	VERB	_	VerbForm=Part	10	xcomp	_	xcomp
10	izana	izan	VERB	_	Case=Abs|Definite=Def|Number=Sing|VerbForm=Part	11	obj	_	obj
11	salatu	salatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
12	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	11	aux	SpaceAfter=No	aux
4	galdu	galdu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
5	zuten	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	4	aux	_	aux
10	sartu	sartu	VERB	_	Aspect=Perf|VerbForm=Part	4	conj	_	conj
11	zuen	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	10	aux	_	aux
3	da	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	0	root	_	root
11	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	3	conj	_	conj
12	ditu	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	11	aux	_	aux
2	izan	izan	AUX	_	Aspect=Perf|VerbForm=Part	1	cop	_	cop
3	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	2	aux	SpaceAfter=No	aux
8	baita	izan	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	cop	_	cop
13	osatu	osatu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
14	dute	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Plur|Person[abs]=3|Person[erg]=3	13	aux	SpaceAfter=No	aux
20	sortu	sortu	VERB	_	VerbForm=Part	13	conj	SpaceAfter=No	conj
7	izan	izan	AUX	_	Aspect=Perf|VerbForm=Part	9	cop	_	cop
8	zen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	7	aux	_	aux
10	irabazi	irabazi	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
11	zietelako	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Plur|Number[erg]=Plur|Person[abs]=3|Person[dat]=3|Person[erg]=3	10	aux	SpaceAfter=No	aux
21	amaitu	amaitu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
22	ziren	izan	AUX	_	Mood=Ind|Number[abs]=Plur|Person[abs]=3	21	aux	_	aux
2	irabaztera	irabazi	VERB	_	Case=All	3	advcl	_	advcl
3	joan	joan	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
4	nintzen	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=1	3	aux	SpaceAfter=No	aux
10	izatetik	izan	AUX	_	Case=Abl	9	cop	_	cop
11	netorren	etorri	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=1	3	conj	SpaceAfter=No	conj
2	esan	esan	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
3	zion	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[dat]=Sing|Number[erg]=Sing|Person[abs]=3|Person[dat]=3|Person[erg]=3	2	aux	_	aux
6	izan	izan	VERB	_	Aspect=Perf|VerbForm=Part	2	ccomp	_	ccomp
7	zela	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	6	aux	SpaceAfter=No	aux
11	zuela	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	13	aux	_	aux
13	egingo	egin	VERB	_	Aspect=Prosp|VerbForm=Part	6	conj	SpaceAfter=No	conj
17	zegoelako	egon	AUX	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	18	cop	_	cop
3	kokatua	kokatu	VERB	_	Case=Abs|Definite=Def|Number=Sing|VerbForm=Part	7	advcl	SpaceAfter=No	advcl
7	harturik	hartu	VERB	_	Case=Par|Definite=Ind|VerbForm=Part	0	root	SpaceAfter=No	root
4	jarri	jarri	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
5	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	4	aux	_	aux
9	irabazi	irabazi	VERB	_	VerbForm=Part	4	advcl	_	advcl
10	azpimarratu	azpimarratu	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
11	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	10	aux	_	aux
19	jasoko	jaso	VERB	_	Aspect=Prosp|VerbForm=Part	6	appos	_	appos
20	lukeen	*edun	AUX	_	Mood=Cnd|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	19	aux	SpaceAfter=No	aux
3	edateko	edan	VERB	_	Case=Abs|Definite=Ind	4	advcl	_	advcl
4	zen	izan	VERB	_	Aspect=Prog|Mood=Ind|Number[abs]=Sing|Person[abs]=3	0	root	SpaceAfter=No	root
7	jasotako	jaso	VERB	_	Case=Loc|VerbForm=Part	8	advcl	_	advcl
9	onartu	onartu	VERB	_	VerbForm=Part	0	root	_	root
10	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	9	advmod	_	advmod
11	ditu	*edun	AUX	_	Mood=Ind|Number[abs]=Plur|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	9	aux	SpaceAfter=No	aux
15	exijitu	exijitu	VERB	_	VerbForm=Part	16	advcl	_	advcl
21	eskatu	eskatu	VERB	_	VerbForm=Part	22	advcl	_	advcl
24	du	*edun	AUX	_	Mood=Ind|Number[abs]=Sing|Number[erg]=Sing|Person[abs]=3|Person[erg]=3	25	aux	_	aux
25	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	9	conj	SpaceAfter=No	conj
6	agertzen	agertu	VERB	_	Aspect=Imp|VerbForm=Inf	0	root	_	root
7	da	izan	AUX	_	Mood=Ind|Number[abs]=Sing|Person[abs]=3	6	aux	SpaceAfter=No	aux
5	egin	egin	VERB	_	Aspect=Perf|VerbForm=Part	0	root	_	root
